	{110672,898544,639823,396906,793899,205848,591514,821108,965223,1127823,682015,592169,521307,1113434,752766,801328,844320,436082,610398,1402277,733267,1340075,1044859,1453424,1429102,1325042,873636,1368703,976931,1613124,1109222,1678954,1078019,1290397,1075859,1846918,962596,1592373,1568025,1802818,1086547,1591392,1711338,1382853,1971177,1189103,1884180,2006849,1791537,2119577} {759125,849803,759651,328984,803226,180104,620377,618213,948806,488659,581337,899379,467612,934355,439775,768471,497624,1093723,510843,707001,512892,672389,1348392,1249230,1571593,810920,904684,1380772,717768,1571220,866700,1068245,987374,1167702,1397228,1765600,1297805,1458956,1800164,1637962,1797615,1722852,1337340,2040226,1923559,2018467,1508696,2096182,1762189,2160890} {153182,600080,649630,542925,865661,696222,803845,195345,993345,412964,632916,701396,781208,895290,1119097,919787,1377241,1108253,528743,818756,1362566,917709,591608,724906,957934,1490166,1209724,907982,1002699,846912,918871,1747233,1013343,1593501,1290157,1854004,1756074,1535353,1465700,1140771,1314669,1439967,1642166,1870876,2085256,2002615,2007015,1653848,1277219,2160757}		4
	{1,1,1,2,2,41,18467,6334,26500,19169,15724,11478,29358,26962,24464,5705,28145,23281,16827,9961,491,2995,11942,4827,5436,2391,14604,3902,153,292,12382,17421,18716,19718,19895,5447,21726,14771,11538,1869,19912,25667,26299,17035,9894,28703,23811,1322,33,17673} {1,1,1,2,2,4664,15141,7711,28253,6868,25547,27644,2662,2757,20037,12859,8723,9741,27529,778,12316,3035,22190,1842,288,106,9040,8942,19264,22648,27446,23805,15890,6729,24370,15350,15006,1101,24393,3548,19629,12623,24084,19954,18756,11840,4966,7376,13931,26308} {1,1,1,2,2,16944,2439,24626,11323,5537,21538,16118,2082,22929,16541,4833,1115,4639,29658,22704,9930,13977,2306,1673,22386,5021,28745,26924,19072,6270,5829,26777,15573,5097,16512,23986,13290,9161,18636,22355,24767,23655,15574,4031,12052,27350,1150,16941,21724,13966}		12
	{400370468,1252329175,690071187,1253386904,867310169,1045231949,1584278276,566247830,1607539103,1459982500,395982313,164133787,541844605,1096122972,600921349,1315871736,965045076,681163338,603735104,1380109500,1847625727,1453760120,28858525,1134783538,1858077445,150410720,1028993468,1194477342,824688783,1189413383,1579908499,359420462,855541084,1145842780,230316825,1239878152,1835456716,1111291225,275582348,999681646,518650443,1032125504,1824003849,1562649056,935833915,620009339,724427284,125646895,334523287,1928441477} {1823936224,1322042223,1371299962,1189059394,524370400,879295426,1774774455,1458638,1106422390,1114443608,1198003388,470277785,790062422,1111224620,1479109604,1383299028,1000041298,922591705,1028855416,1024314384,1805221458,1642368773,563918964,714507536,486154,1689796299,1904623716,1676101289,1799976753,150717845,55871081,312020657,1610408172,519157212,1290026153,1495321575,853212429,683036210,450506576,1962135234,1304260324,1497783057,1194824538,401878043,1919911244,791581405,1395831887,1338477214,618141092,146009985} {419918376,396361972,983498340,295822883,1500913024,1044970394,364638213,1491620436,928438617,1415521867,333184989,1669160759,269469318,283805174,972672432,1769061890,341841409,1812732208,966312347,50644564,158467167,1148407304,1952341254,1743665613,561001843,1463462203,115695202,881691990,761713792,1541406636,484762691,1660865415,512307706,1495744537,1901965728,1167807648,1118450985,717605875,1136919010,1820416391,1018753229,645644120,1110917227,365301808,146948856,1451949325,701500490,775613677,1796032841,237726840}		19
	{1,1,2,2} {2,2,1,1} {1,1,2,2}		2
	{1000,1000,1000,4,3,2} {1000,1000,1000,3,3,3} {1000,1000,1000,2,3,4}		1
	{26313,26313,26313,26313,26313,6050,6050,6050,6050,6050,28304,28304,28304,28304,28304,6666,6666,6666,6666,6666,23324,23324,23324,23324,23324,16595,16595,16595,16595,16595,10969,10969,10969,10969,10969,23814,23814,23814,23814,23814,31899,31899,31899,31899,31899,16944,16944,16944,16944,16944} {14915,14915,14915,14915,14915,13650,13650,13650,13650,13650,5474,5474,5474,5474,5474,21879,21879,21879,21879,21879,5362,5362,5362,5362,5362,11598,11598,11598,11598,11598,907,907,907,907,907,4946,4946,4946,4946,4946,2531,2531,2531,2531,2531,26881,26881,26881,26881,26881} {20549,20549,20549,20549,20549,4383,4383,4383,4383,4383,28265,28265,28265,28265,28265,245,245,245,245,245,13313,13313,13313,13313,13313,31800,31800,31800,31800,31800,26530,26530,26530,26530,26530,31416,31416,31416,31416,31416,14248,14248,14248,14248,14248,23428,23428,23428,23428,23428}		6
	{1,1,1,1,2,2,2,3,3,4,5,5,5,5,100} {10,10,10,10,9,9,9,8,8,7,6,6,6,6,100} {1,1,1,1,2,2,2,3,3,4,5,5,5,5,100}		4
	{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1} {1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1} {1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1}		1
	{5,5,5,5,5,6} {6,5,10,9,10,6} {5,6,3,4,6,6}		2
	{2000000000,1999999999,1999999998,2317,3728,7947,369,635,1646,2254,9586,1221,5867,3472,2831,7765,9770,525,5696,6851,3323,8203,4901,472,2422,7839,1163,4467,9845,8146,9695,2473,4811,446,349,1031,2628,3219,2179,6916,1946,1159,8487,9474,6833,6137,5265,7395,6992,5718} {2000000000,1999999999,1999999998,566,8983,4812,7253,2915,6995,2963,4285,9874,3134,4530,8326,5292,3990,3,7676,4075,3264,247,8144,4507,9659,3052,138,844,3749,3403,3641,4710,2344,4081,6938,7802,2189,5095,4535,1441,6688,6576,518,1396,6947,1774,323,9414,525,8082} {2000000000,1999999999,1999999998,440,8914,5867,6574,3368,8236,22,2697,7995,6551,6613,7662,7923,4867,7449,9201,6238,3232,7622,2816,6244,3475,9298,353,8752,2564,8758,5837,4188,6546,8497,9305,4980,2596,9052,1725,7997,1981,8888,6340,8319,1290,8948,5822,8908,2923,4298}		13
	{5,5,1,1,2} {5,5,1,2,1} {5,5,2,1,1}		1
	{534942626,731628417,86547851,323028564,801177978,30059814,175140380,279357910,744384765,328430175,202789306,508178710,882415771,161437988,800292968,912414550,620361328,472595214,161041259,340240478,628967285,103637695,697723388,239593505,6408691,934356689,748077392,165985107,879486083,703918457,235717773,425323486,600585937,45227050,692169189,632568359,196441650,763305664,546508789,467681884,225219726,889190673,88958740,410186767,698028564,540374755,14343261,733428955,221160888,119232177} {952087402,539825439,15258789,880371093,888732910,118377685,967590332,398742675,889160156,405822753,374023437,968933105,22979736,832366943,526397705,467834472,902343750,333557128,802093505,711059570,737182617,809448242,411712646,834899902,314331054,812103271,461151123,734985351,806732177,743133544,484466552,92803955,819000244,341918945,103759765,21209716,575439453,746429443,971984863,860504150,657165527,907409667,655548095,156188964,193908691,637145996,612396240,349365234,917480468,74676513} {922088623,211486816,982757568,847869873,924224853,554473876,962188720,714202880,421020507,247467041,920928955,961242675,600952148,71289062,977813720,348327636,339050292,442352294,259063720,870117187,30548095,536712646,651000976,124114990,613952636,846008300,257537841,562622070,939880371,695861816,969299316,410888671,141662597,758972167,50048828,532440185,164367675,93139648,147033691,22918701,108215332,736236572,631591796,813842773,542572021,388885498,675842285,67108154,446960449,216308593}		10
	{5,1,5,6,6} {1,5,5,6,6} {5,5,1,6,6}		1
	{129,124,39,150,98,109,109,60,79,24,25,97,3,55,11,35,76,144,53,12,52,6,3,25,74,25,10,110,12,59,30,79,98,90,101,57,80,28,99,53,81,13,33,16,89,113,98,1,96,5} {49,119,96,27,108,10,73,59,31,57,91,93,116,112,139,58,147,89,105,84,88,16,102,60,2,80,38,72,2,149,107,139,63,29,105,79,105,146,61,36,54,53,47,52,62,64,56,58,23,52} {62,101,36,136,69,19,6,39,43,123,125,88,42,25,63,95,123,78,74,87,61,39,143,93,125,149,134,13,143,39,105,40,28,52,126,135,121,133,60,144,7,120,15,148,107,89,69,36,79,17}		14
	{1,2,1,2,3,3,5} {2,1,1,2,2,4,4} {2,3,4,5,2,1,4}		2
	{10,10,10,5,5,5} {20,20,20,6,6,6} {30,30,30,45,45,45}		2
	{2,2,1,1,1,1} {1,1,2,2,1,1} {1,1,1,1,2,2}		3
	{1,2,3,4,5} {4,2,1,5,3} {1,1,1,1,1}		2
	{2,2,2,1,1} {2,2,1,2,1} {2,2,1,1,2}		1
	{1,1,1,2} {2,2,2,2} {3,3,3,2}		2
	{1,1,1,1} {1,1,10,1} {1,1,1,10}		2
	{100,100,1,1,2,2,3,3} {100,100,2,3,1,3,2,1} {100,100,3,2,3,1,1,2}		4
	{550095179,867518433,55747310,924573854,767713084,31420301,604904288,71526612,272964662,233359306,109215818,647221497,327398670,911694469,163553185,391395779,206605766,78900565,752897685,591993060,915489506,335423104,509115537,306537784,982638898,279041122,945271838,471205058,693177530,106612785,651858601,819460792,369464249,455078811,689311834,782147147,559020407,778598700,661192701,790888298,239058672,808694771,202407733,656691505,396988397,894279027,866843103,945618504,596272555,268437815} {648787973,523402203,387011233,538849309,622521889,690883695,670626695,948708805,434441250,582144583,378024997,205036824,632099832,747209613,70609175,921245032,64538384,91194630,323518991,970834967,838278272,591774832,472239,299104585,563354202,466848349,779582617,989737617,873760990,714270131,539529164,633150731,456689408,195531141,465452250,293473519,74926083,685257874,983951139,621036286,316792462,558407175,886558109,907240657,57997840,37031380,251064137,128687993,869781451,168488764} {20071141,277440626,857718618,956974301,346145792,524290896,665565968,320245741,62949886,11913011,628520711,793419996,891722274,324772713,310268981,151714836,242487359,932669759,908198235,374010905,719365160,154788214,261148717,619109044,689357923,441129556,444078992,136557927,523988314,18203595,184020529,283927009,373164162,195852201,581696355,72399791,580644763,882080852,873178773,912562391,100483758,102772983,215961135,482262434,523823564,573162158,733818686,888413247,575416367,617937051}		12
	{1,2,3,4,5,6} {5,1,2,3,4,6} {2,5,4,1,6,3}		2
	{1,2,3,4,5,6} {2,1,1,3,5,2} {2,2,3,1,5,2}		2
	{50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1} {50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1} {50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1}		1
	{5,5,6,6} {7,7,6,6} {5,5,5,5}		2
	{1,1,1,2,2,3,3,7,7,7,7,7,9} {1,2,3,1,3,1,2,7,7,7,7,7,9} {1,3,2,3,1,2,1,7,7,7,7,7,9}		1
	{1,2,3,3,4} {3,2,1,4,2} {1,1,1,1,1}		2
	{1,1,2} {2,2,1} {2,2,2}		2
	{2,2,3} {2,2,1} {2,2,1}		2
